what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1411583725821
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1411583728836
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1411583729175
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1411583738634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411583745574
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1411583747417
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1411583747726
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1411583752584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411583765663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411583767131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411583767479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411583774193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411583828358
error,log,,,"No message gotten (null message).",1411583840589
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411583843357
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411583848839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411583851473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411583861825
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1411583871657
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1411583874007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411583888518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411583890720
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1411583915890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411583922849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411583931836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411583978851
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1411583987853
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1411583989072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411583989664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411583990870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411583996891
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1411583998453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411584001643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411584014646
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1411584016918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411584020484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411584021004
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1411584025937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411584032423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411584040150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411584043212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411584052559
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1411584064439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1411584065424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584069356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584069856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584069884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584069917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584069944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584069975
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584070006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584070035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584070066
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584070097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584070128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584070159
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584070189
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584070344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584070513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411584070712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411584072761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411584082709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411584087279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411584092093
