what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486847055
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1411486856334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486864157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486868305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486868828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486869412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486872062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486873092
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486876252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486878184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486885291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486886300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486887530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486889034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486893763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486895592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1411486901777
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1411486905476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411486906378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486907017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486909504
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1411486912176
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486916775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486918116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486919631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486920316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486924862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486926235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486926558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486948276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486948718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411486949163
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486950344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486950656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486950914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486951164
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486951351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486951605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486951766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486952022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486952205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486952490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486952685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486953137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486953354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486953588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486953964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486954352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486955031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411486955714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1411486957419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1411486957826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1411486958271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411486962305
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411486979642
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1411486988273
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1411486989036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411487034592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487036635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487036909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487052835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487094057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487097797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487099685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487102418
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487107239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487117408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487118492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487125441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487126431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487127474
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411487170022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411487170559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1411487171041
