what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322259285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322262130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322263327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322265363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322299194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411322304933
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411322308647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322334320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322335829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322336918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322337908
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1411322343604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322408464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322408910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322409427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322409762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322410221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322410530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322411042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322411317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322411775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322412034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322412445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322412748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322413151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322413401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322413925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322414133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322414778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322415002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322415907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322416183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322420878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322426678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322427778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411322428065
