what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411565080246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411565081562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411565141354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411565171214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411565206267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565207573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565207966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411565210210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1411565215945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411565219484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565220183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565220566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565222343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565230599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411565235350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411565235851
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411565244956
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411565251152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1411565255636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411565272035
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411565274483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565299684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565300463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565301035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565304881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565305717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565326249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565327333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565467636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565468467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565469800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565470069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565470723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565471062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565477566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565478027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565502308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565512698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565648339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565649586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565651887
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411565660483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411565663976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565667666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565669318
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411565669562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565671282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565673364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565673669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565693237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565693573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565708342
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411565709214
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411565711076
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411565714931
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411565719166
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411565724315
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411565725007
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411565726236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565732545
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411565733820
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1411565733884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411565733884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411565733933
