what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722368691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722369396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411722370026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722370649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722370997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722371602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722372029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722373251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722373723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722374448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722374860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722376455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722376870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722377858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722378304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722378685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722379255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722379973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722381097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722381538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722382636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722385827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411722386243
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411722393829
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411722394635
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411722395415
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411722396259
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411722397050
